,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path
228,fbs0055,DFBSJ232931.03+231740.7,23:29:31.032,+23:17:40.77,16.15,16.11,NL,83,25,2.6767536535550324e-12,7.12777352320891e-16,2.0531150086674373e-13,4.2601456420463196e-11,-1.2882180568033043e-13,1.452206371511469e-16,-7.199454864193436e-20,1.3202724143334097e-23,specimages/fbs0055-DFBSJ232931.03+231740.7.fits
229,fbs0055,DFBSJ232931.32+231855.8,23:29:31.321,+23:18:55.89,15.79,15.5,NL,120,17,-1.0708130249474681e-11,-7.726375866304247e-15,-2.3217125269544324e-12,-3.8758114261377765e-10,2.005229155632331e-12,-3.80917660742856e-15,3.1505744611457717e-18,-9.594080272015392e-22,specimages/fbs0055-DFBSJ232931.32+231855.8.fits
230,fbs0055,DFBSJ232933.02+231217.9,23:29:33.023,+23:12:17.92,15.21,14.77,OK,92,17,-1.5223145937054787e-11,-1.0984144153544571e-14,-3.3006440570436722e-12,-5.510010671126356e-10,3.079489846513245e-12,-6.163210329142532e-15,5.293826090134567e-18,-1.6591926604568e-21,specimages/fbs0055-DFBSJ232933.02+231217.9.fits
231,fbs0055,DFBSJ232933.65+231053.7,23:29:33.651,+23:10:53.70,16.27,16.34,U,81,15,1.248326407284617e-13,-3.4927913142855636e-15,-9.283645044784375e-13,-1.4877192822871582e-10,8.333221858553252e-13,-1.685586098365807e-15,1.4705283841711927e-18,-4.696860845802342e-22,specimages/fbs0055-DFBSJ232933.65+231053.7.fits
232,fbs0055,DFBSJ232942.84+231130.8,23:29:42.841,+23:11:30.84,16.77,16.47,U,61,18,-5.353172040754052e-12,-1.424319195817118e-15,-5.52817441540094e-13,-9.435143613486909e-11,5.064279107188856e-13,-9.795322357046924e-16,8.155836618860074e-19,-2.482017218038081e-22,specimages/fbs0055-DFBSJ232942.84+231130.8.fits
233,fbs0055,DFBSJ232944.40+231135.1,23:29:44.401,+23:11:35.16,16.29,16.13,U,89,16,-4.661019467262768e-12,-7.802374020799524e-15,-1.9949088082309465e-12,-3.261264542926167e-10,1.6938721934586234e-12,-3.257885741187449e-15,2.7420939390151433e-18,-8.523684392730368e-22,specimages/fbs0055-DFBSJ232944.40+231135.1.fits
234,fbs0055,DFBSJ232945.53+231430.6,23:29:45.534,+23:14:30.69,13.77,13.61,OK,108,17,-3.1861712037098365e-11,-2.2989553646844526e-14,-6.908167509422064e-12,-1.1532305816415489e-09,6.935212946601609e-12,-1.4492688738668603e-14,1.2803527931237056e-17,-4.092358910961868e-21,specimages/fbs0055-DFBSJ232945.53+231430.6.fits
235,fbs0059,DFBSJ080136.52+385323.3,08:01:36.525,+38:53:23.39,12.11,11.92,NL,120,12,8.488164904927021e-10,-5.359681879911293e-13,-1.336012564037044e-10,-2.0272849262507022e-08,1.1772017886541018e-10,-2.5125814067176036e-13,2.337274782594008e-16,-8.013841285111555e-20,specimages/fbs0059-DFBSJ080136.52+385323.3.fits
236,fbs0059,DFBSJ080138.40+385543.4,08:01:38.404,+38:55:43.40,14.05,13.57,OK,114,18,-2.126080871471913e-11,-5.656832095192028e-15,-2.1955697302368315e-12,-3.747237952545726e-10,2.9894079679799507e-12,-6.9793916963850335e-15,6.484499460566532e-18,-2.11850716329813e-21,specimages/fbs0059-DFBSJ080138.40+385543.4.fits
237,fbs0059,DFBSJ080145.37+390025.7,08:01:45.372,+39:00:25.70,16.35,15.46,U,64,18,-1.3422167883000728e-11,-3.571236508911484e-15,-1.3860949784982636e-12,-2.3656995092448096e-10,1.3122925756035017e-12,-2.597109692330769e-15,2.1987678944294214e-18,-6.774316665464964e-22,specimages/fbs0059-DFBSJ080145.37+390025.7.fits
238,fbs0059,DFBSJ080147.22+385516.6,08:01:47.221,+38:55:16.65,16.34,15.01,U,67,17,-1.9056445033170944e-11,-1.3750043749814179e-14,-4.131775307691343e-12,-6.897487124258865e-10,3.5631070726048473e-12,-6.763559478794015e-15,5.5928847963763875e-18,-1.703208888851184e-21,specimages/fbs0059-DFBSJ080147.22+385516.6.fits
239,fbs0059,DFBSJ080148.17+385842.9,08:01:48.179,+38:58:42.94,16.3,16.1,U,95,18,-2.988353461137645e-12,-7.951091894152955e-16,-3.08603572340341e-13,-5.267036738940037e-11,3.5190817172459244e-13,-7.699929376070194e-16,6.935336978376308e-19,-2.227190149165829e-22,specimages/fbs0059-DFBSJ080148.17+385842.9.fits
240,fbs0059,DFBSJ080149.94+390010.7,08:01:49.946,+39:00:10.79,15.77,14.26,NL,65,17,-3.8638332202441574e-11,-2.787921452609591e-14,-8.37747493715043e-12,-1.398515556491181e-09,7.274070938047259e-12,-1.3894756100137849e-14,1.155689234578262e-17,-3.5387051686171056e-21,specimages/fbs0059-DFBSJ080149.94+390010.7.fits
241,fbs0059,DFBSJ080150.77+390005.8,08:01:50.776,+39:00:05.87,15.77,14.26,OK,65,17,-3.8638332202441574e-11,-2.787921452609591e-14,-8.37747493715043e-12,-1.398515556491181e-09,7.274070938047259e-12,-1.3894756100137849e-14,1.155689234578262e-17,-3.5387051686171056e-21,specimages/fbs0059-DFBSJ080150.77+390005.8.fits
242,fbs0059,DFBSJ080151.83+385236.0,08:01:51.834,+38:52:36.06,16.41,16.18,U,120,14,6.594154205103896e-13,-3.863996019864895e-15,-1.0002325856491177e-12,-1.5726811164439874e-10,8.363480130591618e-13,-1.6284572453865552e-15,1.3761527296579106e-18,-4.269079750093076e-22,specimages/fbs0059-DFBSJ080151.83+385236.0.fits
243,fbs0059,DFBSJ080151.83+385830.1,08:01:51.831,+38:58:30.16,16.3,14.99,U,75,16,-1.2585355970476518e-11,-2.1067419279890102e-14,-5.386511784569453e-12,-8.805835687632846e-10,4.587848100034229e-12,-8.838380305602286e-15,7.449088379639353e-18,-2.3191089602893235e-21,specimages/fbs0059-DFBSJ080151.83+385830.1.fits
244,fbs0059,DFBSJ080155.29+385533.6,08:01:55.295,+38:55:33.69,15.51,15.08,OK,85,17,-2.5643684116382133e-12,-1.8502918116707668e-15,-5.559963219340644e-13,-9.281608986681847e-11,7.256928664068873e-13,-1.6933719049923398e-15,1.585305314187143e-18,-5.245885580721798e-22,specimages/fbs0059-DFBSJ080155.29+385533.6.fits
245,fbs0059,DFBSJ080158.60+385755.7,08:01:58.602,+38:57:55.78,15.96,15.4,U,96,18,-9.009649586788248e-12,-2.3971953181681376e-15,-9.304171843552233e-13,-1.5879757539557538e-10,9.48245421919905e-13,-1.954881209634211e-15,1.6980120206401252e-18,-5.325139080487697e-22,specimages/fbs0059-DFBSJ080158.60+385755.7.fits
246,fbs0059,DFBSJ080202.85+385445.0,08:02:02.852,+38:54:45.09,15.16,14.64,OK,120,17,-1.3654933665248625e-11,-9.852609851326563e-15,-2.960627078071449e-12,-4.942393371594334e-10,2.8293575039459986e-12,-5.754663190785201e-15,4.999322221581166e-18,-1.5799207887756388e-21,specimages/fbs0059-DFBSJ080202.85+385445.0.fits
247,fbs0059,DFBSJ080209.72+385732.5,08:02:09.725,+38:57:32.55,14.69,13.65,OK,86,17,-5.3532042967065886e-11,-3.862565187035016e-14,-1.160668944562722e-11,-1.93759203441429e-09,1.0417473433123532e-11,-2.0348140275248666e-14,1.719469259441685e-17,-5.327396605102457e-21,specimages/fbs0059-DFBSJ080209.72+385732.5.fits
248,fbs0059,DFBSJ080211.41+385840.2,08:02:11.411,+38:58:40.28,13.95,13.29,OK,120,17,-4.643440514457185e-11,-3.3504371798803504e-14,-1.006778338041742e-11,-1.680688959304136e-09,9.804446302700831e-12,-2.0131613068529854e-14,1.758285145286565e-17,-5.574804130855635e-21,specimages/fbs0059-DFBSJ080211.41+385840.2.fits
249,fbs0059,DFBSJ080211.89+385652.7,08:02:11.895,+38:56:52.71,16.86,15.59,NL,53,10,-1.1662441265379233e-11,-1.3307568732271084e-14,-2.968498808546387e-12,-4.359669787671929e-10,2.285822218063546e-12,-4.41416233705859e-15,3.7189896553176886e-18,-1.1544284516535677e-21,specimages/fbs0059-DFBSJ080211.89+385652.7.fits
250,fbs0059,DFBSJ080212.28+385655.3,08:02:12.288,+38:56:55.38,16.87,15.54,NL,39,16,-5.345579999340916e-12,-8.948301248694947e-15,-2.2878989303264766e-12,-3.740242021342213e-10,1.9803818667889225e-12,-3.842560313207104e-15,3.2455154166641685e-18,-1.0097013126945979e-21,specimages/fbs0059-DFBSJ080212.28+385655.3.fits
251,fbs0059,DFBSJ080214.27+385657.9,08:02:14.273,+38:56:57.96,15.82,14.07,OK,66,17,-5.1886937108536324e-11,-3.743865619449938e-14,-1.1250009183603345e-11,-1.8780498147672523e-09,9.652557931911097e-12,-1.8301591942066142e-14,1.515340903846556e-17,-4.627862260549221e-21,specimages/fbs0059-DFBSJ080214.27+385657.9.fits
252,fbs0066,DFBSJ082132.62+385658.4,08:21:32.625,+38:56:58.41,13.87,13.15,OK,106,18,-7.118270333882388e-11,-1.8939547018078403e-14,-7.350955899258265e-12,-1.2546122736553205e-09,8.004995454105283e-12,-1.704643632627514e-14,1.5077787566119342e-17,-4.78025971406156e-21,specimages/fbs0066-DFBSJ082132.62+385658.4.fits
253,fbs0066,DFBSJ082134.08+385938.7,08:21:34.087,+38:59:38.73,14.71,14.19,OK,101,18,-2.5659373939640504e-11,-6.827175881230252e-15,-2.6498134956190023e-12,-4.522524662108164e-10,2.9193356436981603e-12,-6.243036153745902e-15,5.530458731430778e-18,-1.753952745405884e-21,specimages/fbs0066-DFBSJ082134.08+385938.7.fits
254,fbs0066,DFBSJ082137.62+385840.1,08:21:37.627,+38:58:40.16,15.49,14.49,OK,105,16,-2.3601012381038262e-11,-3.950721718311006e-14,-1.0101193750776964e-11,-1.6513366836129412e-09,8.657386929182398e-12,-1.6735896674573066e-14,1.412778366111161e-17,-4.400010430835787e-21,specimages/fbs0066-DFBSJ082137.62+385840.1.fits
255,fbs0066,DFBSJ082141.03+390002.0,08:21:41.032,+39:00:02.05,14.68,13.45,OK,107,18,-1.2148629409095255e-10,-3.232387390959512e-14,-1.254578417508144e-11,-2.1412362318883e-09,1.1507155893023388e-11,-2.2267893727158335e-14,1.8543661744073688e-17,-5.6423630488968055e-21,specimages/fbs0066-DFBSJ082141.03+390002.0.fits
256,fbs0066,DFBSJ082143.30+390034.2,08:21:43.302,+39:00:34.25,14.95,14.27,OK,103,18,-4.090606978444229e-11,-1.0883876777067122e-14,-4.2243313733689335e-12,-7.209820949259716e-10,4.0603709146841095e-12,-8.07634832310645e-15,6.843222113196838e-18,-2.1063016499076732e-21,specimages/fbs0066-DFBSJ082143.30+390034.2.fits
257,fbs0066,DFBSJ082145.24+390012.1,08:21:45.246,+39:00:12.15,16.09,15.56,U,90,17,-8.891841703515509e-12,-6.415841545256974e-15,-1.927907240024909e-12,-3.218399810852569e-10,1.7651618985629827e-12,-3.4816451141282718e-15,2.955010480897045e-18,-9.16865530966355e-22,specimages/fbs0066-DFBSJ082145.24+390012.1.fits
258,fbs0066,DFBSJ082147.75+385432.6,08:21:47.754,+38:54:32.60,12.75,11.85,OK,103,18,7.444586293628713e-11,1.9808165317943157e-14,7.688117240169778e-12,1.3121838462482596e-09,2.8424610097010165e-12,-1.777838646928431e-14,2.1847486252244713e-17,-8.205591846583095e-21,specimages/fbs0066-DFBSJ082147.75+385432.6.fits
259,fbs0066,DFBSJ082150.29+385225.0,08:21:50.295,+38:52:25.05,15.78,14.99,NL,83,17,-2.522635122191593e-11,-1.8201895841091863e-14,-5.469520294479601e-12,-9.130686521207215e-10,4.723541966364664e-12,-9.063079875512816e-15,7.64987439392982e-18,-2.395908345383558e-21,specimages/fbs0066-DFBSJ082150.29+385225.0.fits
260,fbs0066,DFBSJ082150.47+390114.5,08:21:50.473,+39:01:14.58,17.25,15.56,U,61,16,-1.1408742412943252e-11,-1.9097815797583436e-14,-4.882924649490545e-12,-7.982576764997825e-10,4.073311866225276e-12,-7.7233059620202e-15,6.428515543951889e-18,-1.9813652167626345e-21,specimages/fbs0066-DFBSJ082150.47+390114.5.fits
261,fbs0066,DFBSJ082150.52+385424.6,08:21:50.523,+38:54:24.62,13.89,13.15,NL,120,17,-6.765708957973105e-11,-4.8817449203759546e-14,-1.4669237342445088e-11,-2.448844637691628e-09,1.380007299517656e-11,-2.7759183444117032e-14,2.3916555637049323e-17,-7.509511035354254e-21,specimages/fbs0066-DFBSJ082150.52+385424.6.fits
262,fbs0066,DFBSJ082151.30+385739.7,08:21:51.302,+38:57:39.72,14.41,13.79,OK,117,18,-4.895317955487103e-11,-1.3024960039543915e-14,-5.055343812271631e-12,-8.628132665070335e-10,5.17449552143089e-12,-1.0666907509358388e-14,9.246814534280839e-18,-2.8911848453973083e-21,specimages/fbs0066-DFBSJ082151.30+385739.7.fits
263,fbs0066,DFBSJ082152.12+385300.2,08:21:52.129,+38:53:00.27,14.43,13.94,NL,120,17,-2.2619699791471018e-11,-1.6321050575661464e-14,-4.904337736341259e-12,-8.187163678164415e-10,5.0666962184164486e-12,-1.0755916097488622e-14,9.595643707068348e-18,-3.0872588395190492e-21,specimages/fbs0066-DFBSJ082152.12+385300.2.fits
264,fbs0066,DFBSJ082152.67+385224.6,08:21:52.679,+38:52:24.67,15.02,15.02,NL,86,17,1.637538997146368e-11,1.1815571244664668e-14,3.5504849776416236e-12,5.927109253477276e-10,-2.4827430248562258e-12,4.005057077727514e-15,-2.8874876871489496e-18,7.752819319432097e-22,specimages/fbs0066-DFBSJ082152.67+385224.6.fits
265,fbs0066,DFBSJ082156.47+385948.8,08:21:56.476,+38:59:48.82,12.74,12.04,OK,115,18,6.398587671430366e-11,1.7024994550258082e-14,6.60788659371856e-12,1.1278112043741807e-09,1.5134209137383931e-12,-1.2262713329506113e-14,1.5510379097261964e-17,-5.876763126589011e-21,specimages/fbs0066-DFBSJ082156.47+385948.8.fits
266,fbs0066,DFBSJ082158.19+385513.2,08:21:58.197,+38:55:13.24,15.56,15.48,OK,91,17,-5.626195360368441e-12,-4.059533320792785e-15,-1.219855478516817e-12,-2.0363926347876002e-10,1.2538280735131816e-12,-2.6637341885119516e-15,2.3838054280358323e-18,-7.70168233745889e-22,specimages/fbs0066-DFBSJ082158.19+385513.2.fits
267,fbs0066,DFBSJ082200.09+385526.4,08:22:00.099,+38:55:26.43,16.57,16.03,U,68,19,1.329190437813821e-12,-1.2100990284299949e-15,-3.6553365214053506e-13,-6.384223214152849e-11,4.074936593066582e-13,-8.531590456393949e-16,7.359565703904173e-19,-2.265458427984169e-22,specimages/fbs0066-DFBSJ082200.09+385526.4.fits
268,fbs0066,DFBSJ082204.36+390016.9,08:22:04.361,+39:00:16.91,14.63,13.91,OK,116,17,-3.9398268798928623e-11,-2.842752143817382e-14,-8.542234337253658e-12,-1.4260188984555225e-09,7.900488061518318e-12,-1.5718873504270488e-14,1.3440961776557305e-17,-4.197100074556911e-21,specimages/fbs0066-DFBSJ082204.36+390016.9.fits
269,fbs0066,DFBSJ082205.86+390147.0,08:22:05.865,+39:01:47.07,16.62,16.62,U,70,20,-1.2310126208411836e-13,-9.754529233404843e-16,-4.562078306952102e-13,-8.16550165588518e-11,4.0428212359638753e-13,-7.134272913033868e-16,5.379587031200538e-19,-1.4751875857509893e-22,specimages/fbs0066-DFBSJ082205.86+390147.0.fits
270,fbs0066,DFBSJ082207.75+385324.3,08:22:07.757,+38:53:24.32,13.95,13.35,OK,102,17,-3.8496622250250664e-11,-2.777690809412513e-14,-8.346726102356212e-12,-1.3933790228976341e-09,8.619311075291611e-12,-1.8269904983720125e-14,1.6270308061667766e-17,-5.2255266745892755e-21,specimages/fbs0066-DFBSJ082207.75+385324.3.fits
271,fbs0066,DFBSJ082210.12+390032.3,08:22:10.122,+39:00:32.38,16.09,14.81,NL,62,17,-2.8264625608870367e-11,-2.0394142856872366e-14,-6.1282727093925474e-12,-1.023039299970944e-09,5.254741343975412e-12,-1.0023077307396694e-14,8.439461652009782e-18,-2.645383094123049e-21,specimages/fbs0066-DFBSJ082210.12+390032.3.fits
272,fbs0066,DFBSJ082210.13+390104.0,08:22:10.136,+39:01:04.03,15.26,13.99,NL,82,17,-5.370238598509894e-11,-3.8748563677188385e-14,-1.1643623667941818e-11,-1.9437578654459664e-09,1.0400828814335786e-11,-2.027637600500192e-14,1.7131761043441595e-17,-5.313209844392414e-21,specimages/fbs0066-DFBSJ082210.13+390104.0.fits
273,fbs0066,DFBSJ082211.54+385906.5,08:22:11.549,+38:59:06.52,16.3,16.2,NL,66,17,-1.5709821736445252e-11,-1.1335300127771583e-14,-3.406163368293417e-12,-5.68616117851307e-10,3.207374914592155e-12,-6.698513574671065e-15,6.121357192099243e-18,-2.0580975043597322e-21,specimages/fbs0066-DFBSJ082211.54+385906.5.fits
274,fbs0066,DFBSJ082211.84+390149.4,08:22:11.849,+39:01:49.40,12.16,11.96,OK,120,12,-6.494849829335185e-10,4.1010535616681463e-13,1.0222747802630576e-10,1.5512210355262133e-08,-6.675989866038535e-11,1.111534118155681e-13,-8.468878415608921e-17,2.4886883691827885e-20,specimages/fbs0066-DFBSJ082211.84+390149.4.fits
275,fbs0066,DFBSJ082211.93+385843.3,08:22:11.935,+38:58:43.32,15.91,15.41,NL,84,16,-6.669570525362457e-12,-1.1164606708917603e-14,-2.8545625463277888e-12,-4.666617108142625e-10,2.5830525910447774e-12,-5.1833863950732874e-15,4.498848530950473e-18,-1.4321440459664267e-21,specimages/fbs0066-DFBSJ082211.93+385843.3.fits
276,fbs0072,DFBSJ084136.10+385601.1,08:41:36.104,+38:56:01.19,17.07,16.33,U,64,19,-9.035352063163443e-15,8.22749263056826e-18,2.4856980958817703e-15,4.343429982728383e-13,8.359416682670544e-14,-2.6167441840786492e-16,2.7077190927681194e-19,-9.292906531697553e-23,specimages/fbs0072-DFBSJ084136.10+385601.1.fits
277,fbs0072,DFBSJ084137.55+385954.8,08:41:37.551,+38:59:54.87,13.79,12.99,NL,98,17,-3.68507251632764e-11,-2.65893286358945e-14,-7.989868919233568e-12,-1.3338064959192146e-09,8.166256258378695e-12,-1.7195608843588828e-14,1.524468734776822e-17,-4.880699273324524e-21,specimages/fbs0072-DFBSJ084137.55+385954.8.fits
278,fbs0072,DFBSJ084137.56+390137.8,08:41:37.569,+39:01:37.82,14.82,15.79,NL,120,17,-3.558370068565948e-11,-2.5675227451139055e-14,-7.715201985902162e-12,-1.2879609370844642e-09,5.229989900551209e-12,-8.144227316999397e-15,5.697481211563261e-18,-1.5013530050563684e-21,specimages/fbs0072-DFBSJ084137.56+390137.8.fits
279,fbs0072,DFBSJ084138.65+385959.3,08:41:38.657,+38:59:59.39,16.55,15.93,U,74,18,-8.761448360867823e-12,-2.3311592340628178e-15,-9.047869599784541e-13,-1.5442336598470151e-10,8.430553806798841e-13,-1.6478847363649181e-15,1.3810407555469122e-18,-4.2185264611818694e-22,specimages/fbs0072-DFBSJ084138.65+385959.3.fits
280,fbs0072,DFBSJ084144.45+385421.6,08:41:44.455,+38:54:21.66,15.11,14.18,OK,96,17,-1.9284368522497637e-11,-1.3914486077165256e-14,-4.1811872170721515e-12,-6.979965630773266e-10,3.951281626286242e-12,-7.961992332511286e-15,6.864711017669565e-18,-2.156076254705264e-21,specimages/fbs0072-DFBSJ084144.45+385421.6.fits
281,fbs0072,DFBSJ084148.92+385339.4,08:41:48.924,+38:53:39.48,15.62,14.82,OK,95,17,-1.1413036849618304e-11,-8.234988697412943e-15,-2.4745456281779848e-12,-4.1309428214820755e-10,2.320290637240689e-12,-4.663972853194017e-15,4.022937286759847e-18,-1.266204753361172e-21,specimages/fbs0072-DFBSJ084148.92+385339.4.fits
282,fbs0072,DFBSJ084148.97+385723.3,08:41:48.979,+38:57:23.37,16.44,15.92,U,72,15,2.640395160541908e-13,-7.387770301708991e-15,-1.9636282914058422e-12,-3.146746546042468e-10,1.7573706891158293e-12,-3.590883881608455e-15,3.188781912618539e-18,-1.0413581816003136e-21,specimages/fbs0072-DFBSJ084148.97+385723.3.fits
283,fbs0072,DFBSJ084149.86+385301.8,08:41:49.867,+38:53:01.80,12.78,12.19,NL,120,12,3.267393126331531e-11,-2.063114194606498e-14,-5.142718948305491e-12,-7.803541273177368e-10,8.009973082573943e-12,-2.0305922021388322e-14,1.9574984090913956e-17,-6.468770441876466e-21,specimages/fbs0072-DFBSJ084149.86+385301.8.fits
284,fbs0072,DFBSJ084150.47+385611.8,08:41:50.479,+38:56:11.88,15.98,16.57,NL,30,16,-3.589473122650184e-12,-6.008648209217599e-15,-1.5362899014238645e-12,-2.5115188825335535e-10,1.2379893422162562e-12,-2.296194419495235e-15,1.8835439212672437e-18,-5.746549986169805e-22,specimages/fbs0072-DFBSJ084150.47+385611.8.fits
285,fbs0072,DFBSJ084150.68+385451.8,08:41:50.689,+38:54:51.86,17.35,15.97,NL,57,17,-6.18509091108902e-12,-4.462813593343823e-15,-1.341039418805132e-12,-2.2387020863840837e-10,1.0403672079879022e-12,-1.8195252163713198e-15,1.405120670077035e-18,-4.027877520301466e-22,specimages/fbs0072-DFBSJ084150.68+385451.8.fits
286,fbs0072,DFBSJ084151.91+385319.0,08:41:51.913,+38:53:19.08,16.04,15.58,U,110,18,-6.169137198001018e-12,-1.6414213054365064e-15,-6.370806126686287e-13,-1.0873282094689026e-10,6.366247954915824e-13,-1.2862463118988547e-15,1.094469712942198e-18,-3.3623192271039583e-22,specimages/fbs0072-DFBSJ084151.91+385319.0.fits
287,fbs0072,DFBSJ084154.31+390005.6,08:41:54.318,+39:00:05.69,16.86,15.81,U,62,17,-7.695717075149805e-12,-5.5527890306101526e-15,-1.6685673667969922e-12,-2.785465687447701e-10,1.473917815987261e-12,-2.85404949665287e-15,2.4018100138463928e-18,-7.43238260553888e-22,specimages/fbs0072-DFBSJ084154.31+390005.6.fits
288,fbs0072,DFBSJ084200.36+385615.0,08:42:00.368,+38:56:15.09,17.46,16.69,U,38,17,-3.714598937064057e-12,-2.6802422987423746e-15,-8.053907674829803e-13,-1.3444998851879776e-10,7.045314354577676e-13,-1.3557859901594529e-15,1.1362319346347298e-18,-3.506257569475024e-22,specimages/fbs0072-DFBSJ084200.36+385615.0.fits
289,fbs0072,DFBSJ084208.00+385506.6,08:42:08.007,+38:55:06.63,14.74,13.99,U,101,16,-1.3904337807995237e-11,-2.3275322701331912e-14,-5.9510248449656695e-12,-9.728685450841813e-10,5.568165882201879e-12,-1.14022511854507e-14,1.0020315603285091e-17,-3.2140707689216663e-21,specimages/fbs0072-DFBSJ084208.00+385506.6.fits
290,fbs0072,DFBSJ084208.46+385850.0,08:42:08.461,+38:58:50.07,15.57,14.94,NL,80,16,-6.414169395972536e-12,-1.073706643040257e-14,-2.7452480834869494e-12,-4.487906022137615e-10,2.6671764074552148e-12,-5.6587565713166415e-15,5.15506091140135e-18,-1.7147619935443954e-21,specimages/fbs0072-DFBSJ084208.46+385850.0.fits
291,fbs0072,DFBSJ084208.73+385945.6,08:42:08.737,+38:59:45.69,14.72,14.69,NL,115,17,4.813739546829126e-13,3.473491460945205e-16,1.0437756562684942e-13,1.742557116821102e-11,3.257321543306416e-13,-1.172080235421932e-15,1.3011459371049588e-18,-4.717655568000235e-22,specimages/fbs0072-DFBSJ084208.73+385945.6.fits
292,fbs0072,DFBSJ084209.31+385543.3,08:42:09.315,+38:55:43.31,14.97,14.08,OK,92,18,-2.614046454389921e-11,-6.955187416202471e-15,-2.6994988200480163e-12,-4.6073298134347574e-10,2.744187148754413e-12,-5.616861799139735e-15,4.836471639632866e-18,-1.5028692024362558e-21,specimages/fbs0072-DFBSJ084209.31+385543.3.fits
293,fbs0072,DFBSJ084213.28+385352.0,08:42:13.284,+38:53:52.07,15.03,14.14,OK,100,17,-2.1720315330528404e-11,-1.5672128404404052e-14,-4.709344551983998e-12,-7.861660119642446e-10,4.356886345325912e-12,-8.663440196193958e-15,7.401081347883724e-18,-2.308653566283463e-21,specimages/fbs0072-DFBSJ084213.28+385352.0.fits
294,fbs0072,DFBSJ084214.74+390021.1,08:42:14.745,+39:00:21.13,17.88,16.51,F,27,17,-5.022542650867515e-12,-3.623983059425733e-15,-1.0889774918250264e-12,-1.817914706313953e-10,8.719783784632477e-13,-1.545818370677799e-15,1.1983151916018814e-18,-3.430694036662657e-22,specimages/fbs0072-DFBSJ084214.74+390021.1.fits
295,fbs0111,DFBSJ081755.98+190314.9,08:17:55.984,+19:03:14.99,16.16,13.56,U,67,17,-1.1273998629379028e-10,-8.1346759775379e-14,-2.4444035652554356e-11,-4.080629977622919e-09,2.0682526445083028e-11,-3.8721274047650514e-14,3.169474299284667e-17,-9.5792602448002e-21,specimages/fbs0111-DFBSJ081755.98+190314.9.fits
296,fbs0111,DFBSJ081756.25+185537.2,08:17:56.255,+18:55:37.25,15.33,14.46,OK,98,17,-2.113019098504768e-11,-1.5246322564867386e-14,-4.581392719437745e-12,-7.648056919733834e-10,4.386418940910225e-12,-8.927680504780753e-15,7.761059175677503e-18,-2.4549223062285323e-21,specimages/fbs0111-DFBSJ081756.25+185537.2.fits
297,fbs0111,DFBSJ081757.83+185724.2,08:17:57.830,+18:57:24.24,16.34,15.48,NL,69,16,-6.659739613882467e-12,-1.1148152082296454e-14,-2.8503556890835116e-12,-4.659740826653118e-10,2.5375140364325227e-12,-5.0454905520462915e-15,4.358953252170813e-18,-1.385409845992675e-21,specimages/fbs0111-DFBSJ081757.83+185724.2.fits
298,fbs0111,DFBSJ081758.22+185818.0,08:17:58.226,+18:58:18.03,15.9,14.98,NL,85,18,-1.0211323306069468e-11,-2.716917731631957e-15,-1.0545097584002665e-12,-1.7997643219939943e-10,1.2647678572149099e-12,-2.803121621108323e-15,2.5306785943822955e-18,-8.11847675977863e-22,specimages/fbs0111-DFBSJ081758.22+185818.0.fits
299,fbs0111,DFBSJ081759.08+190328.7,08:17:59.083,+19:03:28.76,15.19,13.81,OK,120,17,-6.670490118073535e-11,-4.813044353432552e-14,-1.446280233679698e-11,-2.4143852200818447e-09,1.2673049287666386e-11,-2.4365684822334024e-14,2.037060239088269e-17,-6.265031301363819e-21,specimages/fbs0111-DFBSJ081759.08+190328.7.fits
300,fbs0111,DFBSJ081759.45+185609.4,08:17:59.455,+18:56:09.46,14.19,13.42,OK,97,17,-4.159117620225402e-11,-3.000976471582282e-14,-9.017681543134434e-12,-1.5053869036821386e-09,9.125125311803886e-12,-1.9120145762043627e-14,1.6897551432589722e-17,-5.396572889911499e-21,specimages/fbs0111-DFBSJ081759.45+185609.4.fits
301,fbs0111,DFBSJ081800.86+185521.1,08:18:00.860,+18:55:21.16,15.89,14.89,U,120,18,-7.30526404440058e-11,-1.9437152349258133e-14,-7.54409507691035e-12,-1.2875809829621173e-09,6.148015867244792e-12,-1.0999474466798658e-14,8.679435735589306e-18,-2.5425175187898154e-21,specimages/fbs0111-DFBSJ081800.86+185521.1.fits
302,fbs0111,DFBSJ081803.04+185629.5,08:18:03.049,+18:56:29.53,15.38,14.91,OK,90,16,-3.3867849316404156e-12,-5.669328661955486e-15,-1.4495292216532694e-12,-2.3696683767031327e-10,1.7442677717527251e-12,-4.055715081689663e-15,3.844825078851484e-18,-1.2961662035356918e-21,specimages/fbs0111-DFBSJ081803.04+185629.5.fits
303,fbs0111,DFBSJ081804.21+190235.0,08:18:04.218,+19:02:35.09,15.17,13.66,OK,118,17,-7.612643527577735e-11,-5.4928485992703094e-14,-1.6505558408172895e-11,-2.75539809687309e-09,1.4413746522662668e-11,-2.7607331497179146e-14,2.29854194683068e-17,-7.038539022664047e-21,specimages/fbs0111-DFBSJ081804.21+190235.0.fits
