,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
258,258,fbs0059,DFBSJ080155.29+385533.6,01:55.3,+38:55:33.69,15.51,15.08,OK,85,17,-2.56E-12,-1.85E-15,-5.56E-13,-9.28E-11,7.26E-13,-1.69E-15,1.59E-18,-5.25E-22,specimages/fbs0059-DFBSJ080155.29+385533.6.fits,specimagesjpeg/fbs0059-DFBSJ080155.29+385533.6.jpg
259,259,fbs0059,DFBSJ080158.60+385755.7,01:58.6,+38:57:55.78,15.96,15.4,U,96,18,-9.01E-12,-2.40E-15,-9.30E-13,-1.59E-10,9.48E-13,-1.95E-15,1.70E-18,-5.33E-22,specimages/fbs0059-DFBSJ080158.60+385755.7.fits,specimagesjpeg/fbs0059-DFBSJ080158.60+385755.7.jpg
260,260,fbs0059,DFBSJ080202.85+385445.0,02:02.9,+38:54:45.09,15.16,14.64,OK,120,17,-1.37E-11,-9.85E-15,-2.96E-12,-4.94E-10,2.83E-12,-5.75E-15,5.00E-18,-1.58E-21,specimages/fbs0059-DFBSJ080202.85+385445.0.fits,specimagesjpeg/fbs0059-DFBSJ080202.85+385445.0.jpg
261,261,fbs0059,DFBSJ080209.72+385732.5,02:09.7,+38:57:32.55,14.69,13.65,OK,86,17,-5.35E-11,-3.86E-14,-1.16E-11,-1.94E-09,1.04E-11,-2.03E-14,1.72E-17,-5.33E-21,specimages/fbs0059-DFBSJ080209.72+385732.5.fits,specimagesjpeg/fbs0059-DFBSJ080209.72+385732.5.jpg
262,262,fbs0059,DFBSJ080211.41+385840.2,02:11.4,+38:58:40.28,13.95,13.29,OK,120,17,-4.64E-11,-3.35E-14,-1.01E-11,-1.68E-09,9.80E-12,-2.01E-14,1.76E-17,-5.57E-21,specimages/fbs0059-DFBSJ080211.41+385840.2.fits,specimagesjpeg/fbs0059-DFBSJ080211.41+385840.2.jpg
263,263,fbs0059,DFBSJ080211.89+385652.7,02:11.9,+38:56:52.71,16.86,15.59,NL,53,10,-1.17E-11,-1.33E-14,-2.97E-12,-4.36E-10,2.29E-12,-4.41E-15,3.72E-18,-1.15E-21,specimages/fbs0059-DFBSJ080211.89+385652.7.fits,specimagesjpeg/fbs0059-DFBSJ080211.89+385652.7.jpg
264,264,fbs0059,DFBSJ080212.28+385655.3,02:12.3,+38:56:55.38,16.87,15.54,NL,39,16,-5.35E-12,-8.95E-15,-2.29E-12,-3.74E-10,1.98E-12,-3.84E-15,3.25E-18,-1.01E-21,specimages/fbs0059-DFBSJ080212.28+385655.3.fits,specimagesjpeg/fbs0059-DFBSJ080212.28+385655.3.jpg
265,265,fbs0059,DFBSJ080214.27+385657.9,02:14.3,+38:56:57.96,15.82,14.07,OK,66,17,-5.19E-11,-3.74E-14,-1.13E-11,-1.88E-09,9.65E-12,-1.83E-14,1.52E-17,-4.63E-21,specimages/fbs0059-DFBSJ080214.27+385657.9.fits,specimagesjpeg/fbs0059-DFBSJ080214.27+385657.9.jpg
266,266,fbs0060,DFBSJ231302.61+151023.6,13:02.6,+15:10:23.68,15.95,14.61,NL,81,18,-3.16E-11,-8.40E-15,-3.26E-12,-5.57E-10,2.92E-12,-5.57E-15,4.59E-18,-1.38E-21,specimages/fbs0060-DFBSJ231302.61+151023.6.fits,specimagesjpeg/fbs0060-DFBSJ231302.61+151023.6.jpg
267,267,fbs0060,DFBSJ231303.12+151208.0,13:03.1,+15:12:08.03,16.24,15.11,NL,76,17,-1.27E-11,-9.13E-15,-2.74E-12,-4.58E-10,2.40E-12,-4.61E-15,3.84E-18,-1.18E-21,specimages/fbs0060-DFBSJ231303.12+151208.0.fits,specimagesjpeg/fbs0060-DFBSJ231303.12+151208.0.jpg
268,268,fbs0060,DFBSJ231304.66+151700.6,13:04.7,+15:17:00.68,16.08,14.42,U,76,16,-2.04E-11,-3.41E-14,-8.73E-12,-1.43E-09,7.38E-12,-1.41E-14,1.18E-17,-3.67E-21,specimages/fbs0060-DFBSJ231304.66+151700.6.fits,specimagesjpeg/fbs0060-DFBSJ231304.66+151700.6.jpg
269,269,fbs0060,DFBSJ231304.94+151250.9,13:04.9,+15:12:50.98,16.53,15.74,U,66,17,-5.05E-12,-3.64E-15,-1.09E-12,-1.83E-10,1.01E-12,-2.01E-15,1.71E-18,-5.34E-22,specimages/fbs0060-DFBSJ231304.94+151250.9.fits,specimagesjpeg/fbs0060-DFBSJ231304.94+151250.9.jpg
270,270,fbs0060,DFBSJ231306.55+151843.0,13:06.6,+15:18:43.01,16.47,15.96,NL,82,17,-4.07E-12,-2.94E-15,-8.83E-13,-1.47E-10,8.10E-13,-1.61E-15,1.39E-18,-4.38E-22,specimages/fbs0060-DFBSJ231306.55+151843.0.fits,specimagesjpeg/fbs0060-DFBSJ231306.55+151843.0.jpg
271,271,fbs0060,DFBSJ231313.55+151724.0,13:13.6,+15:17:24.05,15.99,14.79,U,83,18,-2.25E-11,-5.98E-15,-2.32E-12,-3.96E-10,2.15E-12,-4.18E-15,3.50E-18,-1.07E-21,specimages/fbs0060-DFBSJ231313.55+151724.0.fits,specimagesjpeg/fbs0060-DFBSJ231313.55+151724.0.jpg
272,272,fbs0060,DFBSJ231314.13+151030.9,13:14.1,+15:10:30.98,16.13,15.59,U,75,19,1.13E-12,-1.03E-15,-3.10E-13,-5.41E-11,3.65E-13,-7.83E-16,6.86E-19,-2.13E-22,specimages/fbs0060-DFBSJ231314.13+151030.9.fits,specimagesjpeg/fbs0060-DFBSJ231314.13+151030.9.jpg
273,273,fbs0060,DFBSJ231319.08+151816.6,13:19.1,+15:18:16.62,14.36,13.18,OK,112,17,-6.60E-11,-4.76E-14,-1.43E-11,-2.39E-09,1.31E-11,-2.60E-14,2.21E-17,-6.91E-21,specimages/fbs0060-DFBSJ231319.08+151816.6.fits,specimagesjpeg/fbs0060-DFBSJ231319.08+151816.6.jpg
274,274,fbs0060,DFBSJ231323.34+151309.2,13:23.3,+15:13:09.25,15.31,14.08,NL,115,18,-4.15E-11,-1.11E-14,-4.29E-12,-7.32E-10,4.05E-12,-7.98E-15,6.73E-18,-2.07E-21,specimages/fbs0060-DFBSJ231323.34+151309.2.fits,specimagesjpeg/fbs0060-DFBSJ231323.34+151309.2.jpg
275,275,fbs0060,DFBSJ231323.60+151926.5,13:23.6,+15:19:26.59,14.76,13.32,OK,89,17,-7.12E-11,-5.14E-14,-1.54E-11,-2.58E-09,1.37E-11,-2.67E-14,2.25E-17,-6.97E-21,specimages/fbs0060-DFBSJ231323.60+151926.5.fits,specimagesjpeg/fbs0060-DFBSJ231323.60+151926.5.jpg
276,276,fbs0060,DFBSJ231323.80+151141.5,13:23.8,+15:11:41.51,14.91,13.97,NL,102,17,-2.51E-11,-1.81E-14,-5.44E-12,-9.09E-10,5.10E-12,-1.02E-14,8.82E-18,-2.78E-21,specimages/fbs0060-DFBSJ231323.80+151141.5.fits,specimagesjpeg/fbs0060-DFBSJ231323.80+151141.5.jpg
277,277,fbs0060,DFBSJ231324.39+151952.9,13:24.4,+15:19:52.93,16.81,15.54,U,26,16,-5.96E-12,-9.97E-15,-2.55E-12,-4.17E-10,2.14E-12,-4.07E-15,3.39E-18,-1.04E-21,specimages/fbs0060-DFBSJ231324.39+151952.9.fits,specimagesjpeg/fbs0060-DFBSJ231324.39+151952.9.jpg
278,278,fbs0060,DFBSJ231326.91+151236.5,13:26.9,+15:12:36.54,17.74,16.45,U,37,16,-3.13E-12,-5.24E-15,-1.34E-12,-2.19E-10,1.17E-12,-2.32E-15,2.02E-18,-6.47E-22,specimages/fbs0060-DFBSJ231326.91+151236.5.fits,specimagesjpeg/fbs0060-DFBSJ231326.91+151236.5.jpg
279,279,fbs0060,DFBSJ231327.68+151340.2,13:27.7,+15:13:40.26,16.04,15.34,U,80,19,2.25E-12,-2.05E-15,-6.19E-13,-1.08E-10,6.51E-13,-1.33E-15,1.14E-18,-3.49E-22,specimages/fbs0060-DFBSJ231327.68+151340.2.fits,specimagesjpeg/fbs0060-DFBSJ231327.68+151340.2.jpg
280,280,fbs0060,DFBSJ231329.35+151330.2,13:29.4,+15:13:30.21,16.74,15.47,U,82,17,-1.18E-11,-8.54E-15,-2.57E-12,-4.28E-10,2.18E-12,-4.10E-15,3.38E-18,-1.03E-21,specimages/fbs0060-DFBSJ231329.35+151330.2.fits,specimagesjpeg/fbs0060-DFBSJ231329.35+151330.2.jpg
281,281,fbs0060,DFBSJ231334.50+151618.5,13:34.5,+15:16:18.55,13.29,12.03,OK,120,17,-1.67E-10,-1.21E-13,-3.63E-11,-6.06E-09,3.49E-11,-7.12E-14,6.20E-17,-1.97E-20,specimages/fbs0060-DFBSJ231334.50+151618.5.fits,specimagesjpeg/fbs0060-DFBSJ231334.50+151618.5.jpg
282,282,fbs0060,DFBSJ231335.46+151035.1,13:35.5,+15:10:35.12,12.55,12.07,OK,120,15,-1.42E-12,3.98E-14,1.06E-11,1.69E-09,5.52E-14,-1.28E-14,1.90E-17,-7.98E-21,specimages/fbs0060-DFBSJ231335.46+151035.1.fits,specimagesjpeg/fbs0060-DFBSJ231335.46+151035.1.jpg
283,283,fbs0060,DFBSJ231335.66+152009.9,13:35.7,+15:20:09.99,11.93,16.17,NL,120,17,2.04E-10,1.47E-13,4.42E-11,7.38E-09,-4.09E-11,8.09E-14,-6.88E-17,2.14E-20,specimages/fbs0060-DFBSJ231335.66+152009.9.fits,specimagesjpeg/fbs0060-DFBSJ231335.66+152009.9.jpg
284,284,fbs0060,DFBSJ231335.70+151901.6,13:35.7,+15:19:01.64,12.48,11.98,NL,120,13,-6.23E-12,-5.99E-15,-1.99E-12,-3.07E-10,8.60E-12,-2.65E-14,2.87E-17,-1.05E-20,specimages/fbs0060-DFBSJ231335.70+151901.6.fits,specimagesjpeg/fbs0060-DFBSJ231335.70+151901.6.jpg
285,285,fbs0060,DFBSJ231335.75+151843.4,13:35.8,+15:18:43.46,12.1,11.81,NL,120,17,2.83E-10,2.04E-13,6.14E-11,1.02E-08,-4.28E-11,6.82E-14,-4.85E-17,1.29E-20,specimages/fbs0060-DFBSJ231335.75+151843.4.fits,specimagesjpeg/fbs0060-DFBSJ231335.75+151843.4.jpg
286,286,fbs0060,DFBSJ231335.81+151905.4,13:35.8,+15:19:05.49,12.48,11.98,NL,120,13,-6.23E-12,-5.99E-15,-1.99E-12,-3.07E-10,8.60E-12,-2.65E-14,2.87E-17,-1.05E-20,specimages/fbs0060-DFBSJ231335.81+151905.4.fits,specimagesjpeg/fbs0060-DFBSJ231335.81+151905.4.jpg
287,287,fbs0060,DFBSJ231335.98+151719.6,13:36.0,+15:17:19.66,13.34,11.84,NL,120,17,-1.91E-10,-1.38E-13,-4.14E-11,-6.91E-09,3.86E-11,-7.73E-14,6.69E-17,-2.12E-20,specimages/fbs0060-DFBSJ231335.98+151719.6.fits,specimagesjpeg/fbs0060-DFBSJ231335.98+151719.6.jpg
288,288,fbs0060,DFBSJ231336.24+151538.6,13:36.2,+15:15:38.67,16,14.35,NL,100,17,-1.82E-11,-1.31E-14,-3.94E-12,-6.57E-10,3.37E-12,-6.39E-15,5.36E-18,-1.69E-21,specimages/fbs0060-DFBSJ231336.24+151538.6.fits,specimagesjpeg/fbs0060-DFBSJ231336.24+151538.6.jpg
289,289,fbs0060,DFBSJ231337.08+151028.6,13:37.1,+15:10:28.68,15.57,14.8,U,85,18,-1.09E-11,-2.90E-15,-1.13E-12,-1.92E-10,1.24E-12,-2.64E-15,2.33E-18,-7.39E-22,specimages/fbs0060-DFBSJ231337.08+151028.6.fits,specimagesjpeg/fbs0060-DFBSJ231337.08+151028.6.jpg
290,290,fbs0060,DFBSJ231337.81+151521.5,13:37.8,+15:15:21.52,15.78,14.49,OK,105,18,-3.54E-11,-9.41E-15,-3.65E-12,-6.24E-10,3.29E-12,-6.28E-15,5.19E-18,-1.57E-21,specimages/fbs0060-DFBSJ231337.81+151521.5.fits,specimagesjpeg/fbs0060-DFBSJ231337.81+151521.5.jpg
291,291,fbs0060,DFBSJ231338.29+151244.5,13:38.3,+15:12:44.56,17.85,16.02,U,34,17,-6.93E-12,-5.00E-15,-1.50E-12,-2.51E-10,1.33E-12,-2.58E-15,2.18E-18,-6.80E-22,specimages/fbs0060-DFBSJ231338.29+151244.5.fits,specimagesjpeg/fbs0060-DFBSJ231338.29+151244.5.jpg
292,292,fbs0066,DFBSJ082132.62+385658.4,21:32.6,+38:56:58.41,13.87,13.15,OK,106,18,-7.12E-11,-1.89E-14,-7.35E-12,-1.25E-09,8.00E-12,-1.70E-14,1.51E-17,-4.78E-21,specimages/fbs0066-DFBSJ082132.62+385658.4.fits,specimagesjpeg/fbs0066-DFBSJ082132.62+385658.4.jpg
293,293,fbs0066,DFBSJ082134.08+385938.7,21:34.1,+38:59:38.73,14.71,14.19,OK,101,18,-2.57E-11,-6.83E-15,-2.65E-12,-4.52E-10,2.92E-12,-6.24E-15,5.53E-18,-1.75E-21,specimages/fbs0066-DFBSJ082134.08+385938.7.fits,specimagesjpeg/fbs0066-DFBSJ082134.08+385938.7.jpg
294,294,fbs0066,DFBSJ082137.62+385840.1,21:37.6,+38:58:40.16,15.49,14.49,OK,105,16,-2.36E-11,-3.95E-14,-1.01E-11,-1.65E-09,8.66E-12,-1.67E-14,1.41E-17,-4.40E-21,specimages/fbs0066-DFBSJ082137.62+385840.1.fits,specimagesjpeg/fbs0066-DFBSJ082137.62+385840.1.jpg
295,295,fbs0066,DFBSJ082141.03+390002.0,21:41.0,+39:00:02.05,14.68,13.45,OK,107,18,-1.21E-10,-3.23E-14,-1.25E-11,-2.14E-09,1.15E-11,-2.23E-14,1.85E-17,-5.64E-21,specimages/fbs0066-DFBSJ082141.03+390002.0.fits,specimagesjpeg/fbs0066-DFBSJ082141.03+390002.0.jpg
296,296,fbs0066,DFBSJ082143.30+390034.2,21:43.3,+39:00:34.25,14.95,14.27,OK,103,18,-4.09E-11,-1.09E-14,-4.22E-12,-7.21E-10,4.06E-12,-8.08E-15,6.84E-18,-2.11E-21,specimages/fbs0066-DFBSJ082143.30+390034.2.fits,specimagesjpeg/fbs0066-DFBSJ082143.30+390034.2.jpg
297,297,fbs0066,DFBSJ082145.24+390012.1,21:45.2,+39:00:12.15,16.09,15.56,U,90,17,-8.89E-12,-6.42E-15,-1.93E-12,-3.22E-10,1.77E-12,-3.48E-15,2.96E-18,-9.17E-22,specimages/fbs0066-DFBSJ082145.24+390012.1.fits,specimagesjpeg/fbs0066-DFBSJ082145.24+390012.1.jpg
298,298,fbs0066,DFBSJ082147.75+385432.6,21:47.8,+38:54:32.60,12.75,11.85,OK,103,18,7.44E-11,1.98E-14,7.69E-12,1.31E-09,2.84E-12,-1.78E-14,2.18E-17,-8.21E-21,specimages/fbs0066-DFBSJ082147.75+385432.6.fits,specimagesjpeg/fbs0066-DFBSJ082147.75+385432.6.jpg
299,299,fbs0066,DFBSJ082150.29+385225.0,21:50.3,+38:52:25.05,15.78,14.99,NL,83,17,-2.52E-11,-1.82E-14,-5.47E-12,-9.13E-10,4.72E-12,-9.06E-15,7.65E-18,-2.40E-21,specimages/fbs0066-DFBSJ082150.29+385225.0.fits,specimagesjpeg/fbs0066-DFBSJ082150.29+385225.0.jpg
300,300,fbs0066,DFBSJ082150.47+390114.5,21:50.5,+39:01:14.58,17.25,15.56,U,61,16,-1.14E-11,-1.91E-14,-4.88E-12,-7.98E-10,4.07E-12,-7.72E-15,6.43E-18,-1.98E-21,specimages/fbs0066-DFBSJ082150.47+390114.5.fits,specimagesjpeg/fbs0066-DFBSJ082150.47+390114.5.jpg
301,301,fbs0066,DFBSJ082150.52+385424.6,21:50.5,+38:54:24.62,13.89,13.15,NL,120,17,-6.77E-11,-4.88E-14,-1.47E-11,-2.45E-09,1.38E-11,-2.78E-14,2.39E-17,-7.51E-21,specimages/fbs0066-DFBSJ082150.52+385424.6.fits,specimagesjpeg/fbs0066-DFBSJ082150.52+385424.6.jpg
302,302,fbs0066,DFBSJ082151.30+385739.7,21:51.3,+38:57:39.72,14.41,13.79,OK,117,18,-4.90E-11,-1.30E-14,-5.06E-12,-8.63E-10,5.17E-12,-1.07E-14,9.25E-18,-2.89E-21,specimages/fbs0066-DFBSJ082151.30+385739.7.fits,specimagesjpeg/fbs0066-DFBSJ082151.30+385739.7.jpg
303,303,fbs0066,DFBSJ082152.12+385300.2,21:52.1,+38:53:00.27,14.43,13.94,NL,120,17,-2.26E-11,-1.63E-14,-4.90E-12,-8.19E-10,5.07E-12,-1.08E-14,9.60E-18,-3.09E-21,specimages/fbs0066-DFBSJ082152.12+385300.2.fits,specimagesjpeg/fbs0066-DFBSJ082152.12+385300.2.jpg
304,304,fbs0066,DFBSJ082152.67+385224.6,21:52.7,+38:52:24.67,15.02,15.02,NL,86,17,1.64E-11,1.18E-14,3.55E-12,5.93E-10,-2.48E-12,4.01E-15,-2.89E-18,7.75E-22,specimages/fbs0066-DFBSJ082152.67+385224.6.fits,specimagesjpeg/fbs0066-DFBSJ082152.67+385224.6.jpg
305,305,fbs0066,DFBSJ082156.47+385948.8,21:56.5,+38:59:48.82,12.74,12.04,OK,115,18,6.40E-11,1.70E-14,6.61E-12,1.13E-09,1.51E-12,-1.23E-14,1.55E-17,-5.88E-21,specimages/fbs0066-DFBSJ082156.47+385948.8.fits,specimagesjpeg/fbs0066-DFBSJ082156.47+385948.8.jpg
306,306,fbs0066,DFBSJ082158.19+385513.2,21:58.2,+38:55:13.24,15.56,15.48,OK,91,17,-5.63E-12,-4.06E-15,-1.22E-12,-2.04E-10,1.25E-12,-2.66E-15,2.38E-18,-7.70E-22,specimages/fbs0066-DFBSJ082158.19+385513.2.fits,specimagesjpeg/fbs0066-DFBSJ082158.19+385513.2.jpg
307,307,fbs0066,DFBSJ082200.09+385526.4,22:00.1,+38:55:26.43,16.57,16.03,U,68,19,1.33E-12,-1.21E-15,-3.66E-13,-6.38E-11,4.07E-13,-8.53E-16,7.36E-19,-2.27E-22,specimages/fbs0066-DFBSJ082200.09+385526.4.fits,specimagesjpeg/fbs0066-DFBSJ082200.09+385526.4.jpg
308,308,fbs0066,DFBSJ082204.36+390016.9,22:04.4,+39:00:16.91,14.63,13.91,OK,116,17,-3.94E-11,-2.84E-14,-8.54E-12,-1.43E-09,7.90E-12,-1.57E-14,1.34E-17,-4.20E-21,specimages/fbs0066-DFBSJ082204.36+390016.9.fits,specimagesjpeg/fbs0066-DFBSJ082204.36+390016.9.jpg
309,309,fbs0066,DFBSJ082205.86+390147.0,22:05.9,+39:01:47.07,16.62,16.62,U,70,20,-1.23E-13,-9.75E-16,-4.56E-13,-8.17E-11,4.04E-13,-7.13E-16,5.38E-19,-1.48E-22,specimages/fbs0066-DFBSJ082205.86+390147.0.fits,specimagesjpeg/fbs0066-DFBSJ082205.86+390147.0.jpg
310,310,fbs0066,DFBSJ082207.75+385324.3,22:07.8,+38:53:24.32,13.95,13.35,OK,102,17,-3.85E-11,-2.78E-14,-8.35E-12,-1.39E-09,8.62E-12,-1.83E-14,1.63E-17,-5.23E-21,specimages/fbs0066-DFBSJ082207.75+385324.3.fits,specimagesjpeg/fbs0066-DFBSJ082207.75+385324.3.jpg
311,311,fbs0066,DFBSJ082210.12+390032.3,22:10.1,+39:00:32.38,16.09,14.81,NL,62,17,-2.83E-11,-2.04E-14,-6.13E-12,-1.02E-09,5.25E-12,-1.00E-14,8.44E-18,-2.65E-21,specimages/fbs0066-DFBSJ082210.12+390032.3.fits,specimagesjpeg/fbs0066-DFBSJ082210.12+390032.3.jpg
312,312,fbs0066,DFBSJ082210.13+390104.0,22:10.1,+39:01:04.03,15.26,13.99,NL,82,17,-5.37E-11,-3.87E-14,-1.16E-11,-1.94E-09,1.04E-11,-2.03E-14,1.71E-17,-5.31E-21,specimages/fbs0066-DFBSJ082210.13+390104.0.fits,specimagesjpeg/fbs0066-DFBSJ082210.13+390104.0.jpg
313,313,fbs0066,DFBSJ082211.54+385906.5,22:11.5,+38:59:06.52,16.3,16.2,NL,66,17,-1.57E-11,-1.13E-14,-3.41E-12,-5.69E-10,3.21E-12,-6.70E-15,6.12E-18,-2.06E-21,specimages/fbs0066-DFBSJ082211.54+385906.5.fits,specimagesjpeg/fbs0066-DFBSJ082211.54+385906.5.jpg
314,314,fbs0066,DFBSJ082211.84+390149.4,22:11.8,+39:01:49.40,12.16,11.96,OK,120,12,-6.49E-10,4.10E-13,1.02E-10,1.55E-08,-6.68E-11,1.11E-13,-8.47E-17,2.49E-20,specimages/fbs0066-DFBSJ082211.84+390149.4.fits,specimagesjpeg/fbs0066-DFBSJ082211.84+390149.4.jpg
315,315,fbs0066,DFBSJ082211.93+385843.3,22:11.9,+38:58:43.32,15.91,15.41,NL,84,16,-6.67E-12,-1.12E-14,-2.85E-12,-4.67E-10,2.58E-12,-5.18E-15,4.50E-18,-1.43E-21,specimages/fbs0066-DFBSJ082211.93+385843.3.fits,specimagesjpeg/fbs0066-DFBSJ082211.93+385843.3.jpg
316,316,fbs0071,DFBSJ084124.05+425653.6,41:24.1,+42:56:53.63,16.8,15.83,U,63,19,8.37E-13,-7.62E-16,-2.30E-13,-4.02E-11,3.20E-13,-7.29E-16,6.56E-19,-2.07E-22,specimages/fbs0071-DFBSJ084124.05+425653.6.fits,specimagesjpeg/fbs0071-DFBSJ084124.05+425653.6.jpg
317,317,fbs0071,DFBSJ084133.12+425914.0,41:33.1,+42:59:14.07,16,15.22,U,85,17,-1.37E-11,-9.90E-15,-2.97E-12,-4.96E-10,2.64E-12,-5.11E-15,4.29E-18,-1.32E-21,specimages/fbs0071-DFBSJ084133.12+425914.0.fits,specimagesjpeg/fbs0071-DFBSJ084133.12+425914.0.jpg
318,318,fbs0071,DFBSJ084134.55+430125.4,41:34.6,+43:01:25.49,16.76,16.36,U,24,18,-5.36E-12,-1.43E-15,-5.54E-13,-9.45E-11,5.40E-13,-1.09E-15,9.42E-19,-2.95E-22,specimages/fbs0071-DFBSJ084134.55+430125.4.fits,specimagesjpeg/fbs0071-DFBSJ084134.55+430125.4.jpg
319,319,fbs0071,DFBSJ084137.20+430055.4,41:37.2,+43:00:55.47,17.55,15.53,U,42,12,4.10E-11,-2.59E-14,-6.46E-12,-9.80E-10,5.10E-12,-9.89E-15,8.46E-18,-2.69E-21,specimages/fbs0071-DFBSJ084137.20+430055.4.fits,specimagesjpeg/fbs0071-DFBSJ084137.20+430055.4.jpg
320,320,fbs0071,DFBSJ084137.76+425804.2,41:37.8,+42:58:04.25,15.52,14.3,OK,87,17,-3.06E-11,-2.21E-14,-6.63E-12,-1.11E-09,6.01E-12,-1.18E-14,1.00E-17,-3.12E-21,specimages/fbs0071-DFBSJ084137.76+425804.2.fits,specimagesjpeg/fbs0071-DFBSJ084137.76+425804.2.jpg
321,321,fbs0071,DFBSJ084138.48+425910.5,41:38.5,+42:59:10.51,15.73,16.33,U,104,16,3.03E-12,5.07E-15,1.30E-12,2.12E-10,-9.26E-13,1.54E-15,-1.16E-18,3.28E-22,specimages/fbs0071-DFBSJ084138.48+425910.5.fits,specimagesjpeg/fbs0071-DFBSJ084138.48+425910.5.jpg
322,322,fbs0071,DFBSJ084146.92+425419.0,41:46.9,+42:54:19.03,14.69,13.77,OK,113,16,-2.79E-11,-4.67E-14,-1.20E-11,-1.95E-09,1.08E-11,-2.18E-14,1.89E-17,-6.03E-21,specimages/fbs0071-DFBSJ084146.92+425419.0.fits,specimagesjpeg/fbs0071-DFBSJ084146.92+425419.0.jpg
323,323,fbs0071,DFBSJ084151.63+425656.9,41:51.6,+42:56:56.99,16.18,15.7,NL,101,17,-5.19E-12,-3.74E-15,-1.12E-12,-1.88E-10,1.02E-12,-2.00E-15,1.68E-18,-5.15E-22,specimages/fbs0071-DFBSJ084151.63+425656.9.fits,specimagesjpeg/fbs0071-DFBSJ084151.63+425656.9.jpg
324,324,fbs0071,DFBSJ084152.13+425522.6,41:52.1,+42:55:22.67,16.81,16.01,NL,116,18,-7.83E-12,-2.08E-15,-8.08E-13,-1.38E-10,7.56E-13,-1.48E-15,1.23E-18,-3.76E-22,specimages/fbs0071-DFBSJ084152.13+425522.6.fits,specimagesjpeg/fbs0071-DFBSJ084152.13+425522.6.jpg
325,325,fbs0071,DFBSJ084155.06+425632.7,41:55.1,+42:56:32.71,15.06,14.09,U,88,17,-2.89E-11,-2.08E-14,-6.26E-12,-1.04E-09,5.97E-12,-1.22E-14,1.06E-17,-3.36E-21,specimages/fbs0071-DFBSJ084155.06+425632.7.fits,specimagesjpeg/fbs0071-DFBSJ084155.06+425632.7.jpg
326,326,fbs0071,DFBSJ084155.88+425820.0,41:55.9,+42:58:20.03,14.2,13.42,OK,116,17,-3.57E-11,-2.58E-14,-7.74E-12,-1.29E-09,7.83E-12,-1.64E-14,1.45E-17,-4.63E-21,specimages/fbs0071-DFBSJ084155.88+425820.0.fits,specimagesjpeg/fbs0071-DFBSJ084155.88+425820.0.jpg
327,327,fbs0071,DFBSJ084159.85+425507.8,41:59.9,+42:55:07.85,14.67,13.24,OK,101,17,-8.71E-11,-6.29E-14,-1.89E-11,-3.15E-09,1.68E-11,-3.26E-14,2.74E-17,-8.47E-21,specimages/fbs0071-DFBSJ084159.85+425507.8.fits,specimagesjpeg/fbs0071-DFBSJ084159.85+425507.8.jpg
328,328,fbs0072,DFBSJ084136.10+385601.1,41:36.1,+38:56:01.19,17.07,16.33,U,64,19,-9.04E-15,8.23E-18,2.49E-15,4.34E-13,8.36E-14,-2.62E-16,2.71E-19,-9.29E-23,specimages/fbs0072-DFBSJ084136.10+385601.1.fits,specimagesjpeg/fbs0072-DFBSJ084136.10+385601.1.jpg
329,329,fbs0072,DFBSJ084137.55+385954.8,41:37.6,+38:59:54.87,13.79,12.99,NL,98,17,-3.69E-11,-2.66E-14,-7.99E-12,-1.33E-09,8.17E-12,-1.72E-14,1.52E-17,-4.88E-21,specimages/fbs0072-DFBSJ084137.55+385954.8.fits,specimagesjpeg/fbs0072-DFBSJ084137.55+385954.8.jpg
330,330,fbs0072,DFBSJ084137.56+390137.8,41:37.6,+39:01:37.82,14.82,15.79,NL,120,17,-3.56E-11,-2.57E-14,-7.72E-12,-1.29E-09,5.23E-12,-8.14E-15,5.70E-18,-1.50E-21,specimages/fbs0072-DFBSJ084137.56+390137.8.fits,specimagesjpeg/fbs0072-DFBSJ084137.56+390137.8.jpg
331,331,fbs0072,DFBSJ084138.65+385959.3,41:38.7,+38:59:59.39,16.55,15.93,U,74,18,-8.76E-12,-2.33E-15,-9.05E-13,-1.54E-10,8.43E-13,-1.65E-15,1.38E-18,-4.22E-22,specimages/fbs0072-DFBSJ084138.65+385959.3.fits,specimagesjpeg/fbs0072-DFBSJ084138.65+385959.3.jpg
332,332,fbs0072,DFBSJ084144.45+385421.6,41:44.5,+38:54:21.66,15.11,14.18,OK,96,17,-1.93E-11,-1.39E-14,-4.18E-12,-6.98E-10,3.95E-12,-7.96E-15,6.86E-18,-2.16E-21,specimages/fbs0072-DFBSJ084144.45+385421.6.fits,specimagesjpeg/fbs0072-DFBSJ084144.45+385421.6.jpg
333,333,fbs0072,DFBSJ084148.92+385339.4,41:48.9,+38:53:39.48,15.62,14.82,OK,95,17,-1.14E-11,-8.23E-15,-2.47E-12,-4.13E-10,2.32E-12,-4.66E-15,4.02E-18,-1.27E-21,specimages/fbs0072-DFBSJ084148.92+385339.4.fits,specimagesjpeg/fbs0072-DFBSJ084148.92+385339.4.jpg
